-1.144726194063905078e+00,1.474799905844236259e-01,1.626150062167393273e-02,7.950504070894610920e-02,7.730630156114452756e-02,1.829346809844898669e-01
-1.229918351626771100e+00,9.436486761725849937e-02,-1.581733216766769215e-02,1.504605633558104005e-01,-5.122739088734253043e-02,2.012397266331782120e-01
-1.184427393704852394e+00,1.483802469059010143e-01,5.568556358560057193e-03,-1.111885488213668928e-02,6.406924965227048241e-02,1.718264908899866938e-01
-1.231572568278477275e+00,2.144410557759111879e-02,9.933745220432788070e-02,9.394511198444831235e-02,-1.352538943088907875e-01,1.696361435474086077e-01
-1.163749685558525648e+00,1.024671745105548704e-01,1.602049810866684187e-01,1.365184255725668816e-01,-2.173619844103123755e-01,1.682280631128941217e-01
-1.045473194961537011e+00,2.131987020522720100e-01,3.822892080898027123e-01,-3.741123707387265518e-01,8.709020949379055188e-02,2.231432000589591014e-01
-1.162922577232672561e+00,-8.208537139230701052e-02,8.124170037444286563e-02,-2.610814679960024032e-01,-3.178868423849500191e-01,1.802749734970736095e-01
-1.181118960401440043e+00,-7.398306449901063953e-02,3.173090083370337933e-01,-3.310411236583493122e-01,5.582007237572579605e-02,1.461681363055004901e-01
-1.119912944288313117e+00,7.365897222327887073e-02,6.709987031938773328e-01,2.316237225939779543e-01,-1.096570809024366433e+00,2.908875142972671690e-01
-1.151343060670729779e+00,-5.507768174798576000e-02,8.988406694156114707e-01,-3.678882020854928325e-01,-4.892011518722619301e-01,1.941993244606057545e-01
-1.258040034705775412e+00,-3.017479138327865407e-01,8.865026568043262722e-01,-2.045660166246403566e-01,-7.550932380418187151e-01,1.084628713368347847e-01
-6.451527652486518383e-01,-3.257127371105138225e-02,1.307640153936195704e+00,6.989343050787648615e-01,-1.958513913757280456e+00,-9.946367282647110286e-02
-5.583063910340796410e-01,1.330758894407856330e-01,1.813498670998890727e+00,-4.410844254475212445e-01,-8.030535710449854259e-01,2.195447722818665293e-01
-8.287708135880330618e-01,5.565384579373137269e-02,1.491887808931388726e+00,-1.006487905907271330e+00,-4.364447855687784150e-01,-1.367402555295180915e-03
-8.602009299704496126e-01,-2.117222816850490297e-01,1.267335979405997293e+00,-1.088646932129956335e+00,-6.848793105251824720e-01,-8.460060157326262931e-02
-8.659906882514211146e-01,-1.919166426125467617e-01,1.208113518871828163e+00,-6.753621335552379978e-01,-1.766864423076625945e+00,3.795559037924603994e-03
-6.939521564739828952e-01,-2.243258701857322734e-01,1.018108124658035463e+00,-9.547028227123669497e-01,-1.679384775678849584e+00,-1.875469266744328733e-01
-3.548377428742248707e-01,-2.630368920092593932e-01,6.183565160523937232e-01,-1.023666611390196435e+00,-1.467400103804852085e+00,-2.482508387401685390e-01
-9.760705353392058747e-02,-2.810420184388068843e-01,8.617690541895696443e-02,-6.482247582271390973e-01,-1.223953453480777442e+00,-4.157592162976441602e-02
-4.077726757288212545e-01,-3.890727770160918864e-01,2.859951323295917280e-02,-8.237463142483296696e-01,-3.447446288667234127e-01,-1.720580418947735279e-01
-3.101738932781591407e-01,-1.062302459343257652e-03,-5.488194769751900681e-01,-1.048812252749260487e+00,3.368676237742833091e-01,-2.820447691685162295e-01
3.027133761789644883e-01,5.655410211520874725e-02,-1.211782021288250411e+00,-6.564406608494075535e-01,-8.137966856376948055e-01,2.303400556131442733e-01
3.225639759994381461e-01,-2.477325345441440396e-01,-2.009640170151362426e+00,-4.829108387972517735e-01,-2.664733654055551626e-01,3.797530350532926091e-01
1.487967878209670719e-02,-5.016048172007637751e-01,-1.957820517183964659e+00,1.902952427365061094e-01,-6.620501920156750542e-01,5.050721937250819416e-01
8.022123652448910625e-02,-8.094924791460260671e-01,-1.943837436224507886e+00,2.256485206868735771e-01,-1.305096581682175377e-02,8.061416940977049472e-02
6.608595523566023963e-03,-8.869145227930803621e-01,-1.502136584740496383e+00,6.127918109180102713e-01,5.818490047544593313e-01,7.075760636816909310e-02
-2.390425772547952743e-01,-6.582494171378270309e-01,-1.531805392399767096e-01,7.131254096081376392e-01,4.200749647081374744e-02,-5.503091244845840363e-02
-5.037172415277771931e-01,-6.627506987452139731e-01,8.486660847963848342e-01,3.314593877918466380e-01,-5.952836532353064820e-03,-3.413406007997373259e-01
-3.416040096605757470e-01,-6.357430091008926532e-01,1.152181195034001737e+00,-9.053924689739881182e-02,-4.880501038801858815e-01,-2.282248058937402790e-01
-5.847738574613778884e-01,-9.940450250488878092e-01,1.036203876487920450e+00,-9.410096516752527451e-01,-4.477634241575257912e-01,-5.614705087288354157e-01
-4.946190499433933963e-01,-1.279426278957215724e+00,5.574889871700531296e-01,-1.242259414491764247e+00,-3.458956768587994057e-01,-7.870762850143787626e-01
-5.500353077755489872e-01,-1.391958319141887612e+00,3.329371576446617520e-01,-1.291056896733116410e+00,-4.395142468809810632e-01,-1.005798112508962339e+00
-5.128154331121609344e-01,-1.324439095031084479e+00,-3.637492878059114809e-01,-1.061758523547986721e+00,-9.185420529166111736e-01,-1.293985241439594036e+00
-1.844534277484927709e-01,-1.253318845634371792e+00,-1.289100233652304528e+00,-1.017691409483092002e+00,-8.571528266725576550e-01,-1.481103485848408008e+00
1.083429196034934316e-01,-1.281226791600170500e+00,-1.734091221832658958e+00,-4.692176677601376245e-01,-1.088513473079834259e+00,-1.508482827630634127e+00
4.673079330237250861e-01,-7.554770998573835383e-01,-1.518587268222209907e+00,3.319573212841053778e-01,-7.660281939665407602e-01,-1.575914235105716932e+00
7.890530717805687155e-01,-5.147665646207626178e-02,-1.321179066441646066e+00,5.134540792124002717e-01,4.450143378697841989e-02,-1.699043046434927984e+00
9.073295623775574636e-01,9.976640554612274669e-02,-1.118013125442482547e+00,4.676441979246002134e-01,1.567286130143887568e-01,-1.705770541844275012e+00
1.595483689487310341e+00,2.411066480180706351e-01,-1.512006994829524498e+00,1.494632025708162226e+00,-4.915032478564139162e-01,-1.115941293164317782e+00
1.659998138903849618e+00,7.596542891890386562e-01,-9.633767007143742012e-01,1.050724317359533977e+00,4.076570752869574932e-01,-6.993059379296424627e-01
1.469763223957643916e+00,6.291171225748193319e-01,-8.844134200021486203e-01,8.918835333290098255e-01,9.755074180444526233e-01,-7.279369067647702973e-01
1.612025856004371649e+00,6.579253248620953176e-01,-9.164922527914902695e-01,1.935303166357108751e+00,2.509227070326083830e-01,4.822831941593729715e-02
1.544202973284420022e+00,1.108953741922260372e+00,-2.502395717820872778e-01,1.346994745253458525e+00,6.871698960294136960e-01,8.655939791105388137e-02
1.573151764689277421e+00,9.036953006254186960e-01,-5.299011909712193491e-01,1.349235445968622660e+00,1.443024744159322692e+00,1.713571307451485226e-01
1.549992731565391635e+00,1.733731629027558618e+00,8.865026568043262722e-01,2.038624366000788335e+00,1.447820777459639441e+00,1.034041076957690874e+00
7.228844057123232636e-01,9.226006833764436310e-01,9.136462845491537532e-01,1.164004186848387468e+00,-3.023476944919239462e-01,9.306253917116824592e-01
8.825163126019653914e-01,1.179173734997495560e+00,1.222919134005370445e+00,8.124631413137476388e-01,9.561314435111732957e-01,8.284613335185757599e-01
8.469506545902835137e-01,1.100851435028963987e+00,1.510806094935359445e+00,7.850767992395193406e-01,1.331756771591975808e+00,1.137613215585312032e+00
4.532470914842229304e-01,1.208882193606249045e+00,1.796225453343091250e+00,6.839963003110038908e-01,1.209553843099906656e+00,1.618394457281202792e+00
4.185085417983940848e-01,1.262897572894891463e+00,1.468856852056989570e+00,9.045808373816065506e-01,-2.436960440556911953e-02,1.813335370770652988e+00
3.655736089437977010e-01,7.749586466541540375e-01,8.930829301970116818e-01,-4.044863137665070663e-01,1.299335586481835003e+00,1.519672373483575978e+00
-4.384501235347114390e-02,4.922781617102582885e-01,7.516070522542742660e-01,-2.986754466615340053e-01,8.619373494929536417e-01,2.051770324348439534e+00
-5.930449407199085421e-01,1.735874239072675018e-01,6.356297337081929788e-01,-8.708010292667764940e-01,1.598991747085620974e+00,1.996229373875923585e+00
-1.842805621083895007e+00,-1.048060404337530338e+00,1.108529306415274446e-01,-4.468106606084962795e-01,4.652094748907576460e-01,1.705538990839488234e+00
-1.725356238812759235e+00,-1.071467068695942215e+00,6.051959692670227930e-01,5.000098749214154648e-01,-1.364049423009667805e-01,1.120246890226299863e+00
-1.354811708830584438e+00,-9.166229814018337363e-01,8.017816368735009025e-01,2.595079981604649921e-01,-1.208657944079407492e-01,8.123466352124655288e-01
-7.940322639022041606e-01,-5.997327562417976710e-01,1.207290984697742431e+00,-4.010007793206961657e-01,1.947131967528968888e-01,5.498178608663201183e-01
