4308,-1232,11192,-2712,-1935,4505
4852,-992,11180,-2250,-2527,5646
4752,-788,11112,-1895,-985,6630
3484,-1324,10628,-1425,492,6318
5488,-1400,10104,-2097,-2817,7762
5284,-1236,9764,-769,1493,8868
3380,-1628,9528,20,5863,9037
2552,-1340,9364,270,2160,10556
2016,-1452,10180,761,937,11079
2080,-1804,8752,228,385,11901
1364,-1980,7332,440,2602,11895
-356,-2836,5536,1647,4851,11257
-972,-2960,6348,3445,5324,11232
-2024,-1984,7584,4578,7119,10402
-1640,-1148,8564,4306,2295,10717
-1104,-1224,8720,4001,4141,10644
-2260,-1488,7472,4566,7475,10626
-4368,-536,8612,5650,8092,10538
-6300,468,9388,5035,9371,9442
-7496,-636,8460,4464,7195,7881
-6464,-676,8652,5059,4225,7040
-6532,296,9288,5802,8029,6657
-8768,-388,8704,5631,8588,6016
-9344,192,8880,6472,3946,5427
-9348,1540,10676,7471,3868,3797
-8272,1408,10252,5784,1610,2094
-7376,1848,12152,6420,5337,1737
-8620,1972,12872,5756,7783,2034
-11112,2792,13956,5895,5360,2227
-10464,2348,13160,5799,11464,148
-12316,2276,12784,6647,-844,1012
-12096,2868,13316,6921,2915,-961
-10772,2304,11656,6991,43,-1887
-9932,1908,12496,8283,-414,-2477
-8796,2952,13008,9014,-1531,-2310
-8788,4160,13104,8479,-1203,-2568
-9280,3988,11372,8221,-248,-3330
-7988,4620,11684,8531,-3227,-3660
-7856,6016,12624,8318,-2404,-4214
-7096,6140,12492,7367,4017,-5964
-7264,5308,8528,7271,-5962,-4346
-6624,6616,11440,8318,-7140,-4313
-4604,8280,14124,6492,-6262,-4823
-3556,8108,12820,4939,-4107,-5354
-3896,7472,10388,3882,-2272,-4849
-4728,7136,9332,4596,-2445,-3741
-5388,8384,10980,4606,-5481,-3580
-5356,8580,10860,3625,-5822,-4075
-5048,8744,11188,3427,-2810,-4770
-6024,8960,10724,3102,-1758,-5023
-6448,9052,11040,3051,-1765,-5703
-5008,9384,11628,2006,-4360,-6122
-4436,9408,11584,1472,-3649,-6396
-3160,9244,11628,1059,-3216,-6433
-2752,9492,11812,836,-3564,-6194
-1388,9440,11416,-75,-4900,-6286
-100,8976,10744,-181,-4074,-5278
-204,8740,10884,83,-3278,-3996
-420,8928,11276,-55,-3750,-3503
208,8712,10848,-567,-1065,-3106
-956,7748,10584,-377,421,-2054
-2052,7620,10688,-117,-883,-1274
-1232,7864,11800,-600,-1604,-1057
-1592,7164,11216,-1149,1305,-692
-2528,6856,11156,-1037,2251,126
-3580,6932,10880,-1369,2031,87
