1.517072815088060134e+00,-5.690281806039284573e-01,7.217315025452473165e-01,-1.585750809136873496e+00,6.349636413381046229e-02,2.393855142449183293e-01
1.517072815088060134e+00,-5.690281806039284573e-01,7.217315025452473165e-01,-1.585750809136873496e+00,6.349636413381046229e-02,2.393855142449183293e-01
1.676550118602691875e+00,-6.125866506108963438e-01,2.430076118830591658e-01,-1.795085322963158481e+00,-4.735489390929076836e-01,3.402057967365618163e-01
1.544651596898861223e+00,-7.755796351530986898e-01,2.651025606828524284e-01,-1.395954183267708482e+00,-1.183138627215086086e-01,5.193469201468549068e-01
1.509878350267851221e+00,-7.840103067673506176e-01,1.730402740170470521e-01,-1.369159365497943925e+00,-4.095151485023550975e-01,5.854212295764064100e-01
1.658563956552169483e+00,-7.530978441817605118e-01,4.124022193481410858e-01,-1.405444014561166854e+00,-5.958992175427135773e-01,6.845326937207338869e-01
1.465512483876562744e+00,-8.767476945241209352e-01,-2.062563470460712367e-01,-1.269795249601734177e+00,-1.308919287303671464e-01,6.768430111578119801e-01
1.348002891813149917e+00,-8.149227693529407235e-01,3.645298302819223180e-01,-9.655624228408667964e-01,-1.960691798671796438e-01,7.739608538969374729e-01
1.290447173251478397e+00,-7.151598219176271698e-01,7.511914342783050369e-01,-9.929154659808346883e-01,-4.701185574541281165e-01,8.021563566276512791e-01
1.292845328191547960e+00,-8.191381051600665764e-01,8.763961441438004041e-01,-1.193318373883864636e+00,-6.100018976132519644e-01,8.089916300169153196e-01
1.499086653037537742e+00,-7.292109412747135311e-01,4.860520486807854423e-01,-1.122981977238233009e+00,-3.607274985286006985e-01,8.776291669674409768e-01
1.138164334557055568e+00,-7.362365009532567672e-01,5.155119804138431627e-01,-9.047158574886933202e-01,1.149520887155045384e-01,8.514272856419290436e-01
1.211308060229179917e+00,-7.840103067673506176e-01,9.795059052095024255e-01,-1.088930229655824089e+00,-3.942690078855568547e-01,7.309555921561516900e-01
1.523068202438234264e+00,-6.884626951391629168e-01,9.205860417433869847e-01,-1.406560465301573526e+00,-1.491872974705250599e-01,7.696888080286474754e-01
1.180132046008274482e+00,-7.502876203103431285e-01,5.560193865467975005e-01,-1.289333137558853926e+00,6.558089270964222450e-01,8.203837523323551650e-01
1.180132046008274482e+00,-7.502876203103431285e-01,5.560193865467975005e-01,-1.289333137558853926e+00,6.558089270964222450e-01,8.203837523323551650e-01
1.100992932985976003e+00,-8.121125454815233402e-01,-2.541287361122900323e-01,-1.511506834899817742e+00,-5.885391431599545226e-02,8.220925706796712307e-01
1.108187397806184915e+00,-8.303790006457357764e-01,-7.328526267744781553e-01,-1.300497644962922639e+00,-2.017864825984790056e-01,9.044006544087247468e-01
1.024251974903747309e+00,-9.160908287239628578e-01,-8.101849475737546991e-01,-1.012453353937954548e+00,-6.786095303888440844e-01,9.380074152392725573e-01
1.286849940841373829e+00,-8.964192616240418410e-01,-6.923452206415238175e-01,-9.973812689424621514e-01,-7.552213869882552499e-01,9.120903369716467646e-01
1.246081306860189919e+00,-8.247585529029011209e-01,-2.209863129126000969e-01,-7.361317956872585055e-01,2.697004159760066910e-01,8.705090905202909068e-01
1.236488687099911221e+00,-8.402147841956961738e-01,-5.339980875763384871e-01,-9.398840558115091337e-01,-7.636067643274943029e-01,9.639244935068984610e-01
1.376780751093985788e+00,-8.219483290314838486e-01,-8.101849475737546991e-01,-9.114145619311344593e-01,-2.416894441277944727e-02,9.781646464011983788e-01
1.005066735383190135e+00,-8.289738887100270848e-01,-8.875172683730312428e-01,-6.858915123689501847e-01,5.826274521357907021e-01,9.906959809481823420e-01
9.894787282727373068e-01,-8.598863512956171906e-01,-8.580573366399735225e-01,-9.002500545270658572e-01,9.871876049376551374e-04,9.704749638382764720e-01
1.110585552746254701e+00,-7.910358664458937428e-01,-1.171069111303711940e+00,-8.645236308340465969e-01,3.211561405577008088e-01,9.448426886285365978e-01
9.235294674208219812e-01,-8.303790006457357764e-01,-1.557730715300094770e+00,-6.948231182922049998e-01,9.431986777230692010e-01,9.160775797820507327e-01
9.439137844114140474e-01,-7.530978441817605118e-01,-1.395701090768277197e+00,-6.384423559016588756e-01,2.662700343372271239e-01,1.015758650042150268e+00
9.798861085124587200e-01,-8.767476945241209352e-01,-1.152656653970550948e+00,-7.819062760439394744e-01,5.689059255806722115e-01,9.636396904490124316e-01
9.798861085124587200e-01,-8.767476945241209352e-01,-1.152656653970550948e+00,-7.819062760439394744e-01,5.689059255806722115e-01,9.636396904490124316e-01
8.443903543985236126e-01,-1.052386686487700951e+00,-1.646110510499267932e+00,-6.021577068384361686e-01,2.262489152181317020e-01,1.117718144765337707e+00
9.019460729601951332e-01,-9.751055300237257972e-01,-1.148974162503918706e+00,-2.962502039669584475e-01,5.179876274557172061e-03,1.293156828423112747e+00
4.055280003657776855e-01,-9.919668732522294308e-01,-7.365351182411103981e-01,-3.062982606306201561e-01,6.020662814222084158e-01,1.118857356996881602e+00
4.259123173563696962e-01,-1.008828216480733175e+00,-4.787607155768552336e-01,-3.196956695155023787e-01,5.753855353428115604e-01,9.872783442535503218e-01
3.947363031354642615e-01,-8.641016871027431545e-01,-2.246688043792323397e-01,-8.468278865985982840e-02,1.099852772560671266e+00,9.411402488760185481e-01
