-6380,620,15652,844,1949,879
-5956,496,16244,1000,-92,815
-7200,8,17348,1091,738,777
-7820,12,19440,1009,180,643
-8112,236,21196,726,-2670,844
-9048,532,24340,-1844,-2362,-311
-9504,520,24116,-4843,-827,-2216
-9848,-448,21252,-4917,-6602,-2962
-9252,-968,20064,-3907,-6422,-4163
-8088,-432,20860,-3235,-7653,-3703
-10688,-1436,21328,-4262,-4753,-3580
-10812,-324,21956,-3647,-10469,-4653
-6580,2108,22940,-3059,-23054,-2574
-4556,3264,22136,-5928,-20401,-2531
-2624,3804,20008,-7664,-23093,-421
-1096,3760,17588,-10514,-22677,1283
-2336,2416,13784,-14207,-16488,-934
3848,1184,3184,-13207,-13534,-4009
8808,380,1468,-8715,-20879,-38
912,-2568,1912,-10903,-131,138
2148,-2468,-3004,-8351,113,-2235
3900,-1856,-688,-4349,-8657,-927
2808,-1436,-868,-3422,653,-1722
3036,-432,-32,-2269,-1180,-1744
-24,-2140,2380,-3070,7357,-3495
-724,-2396,2960,-1640,5263,-4552
1576,-1460,3156,230,1075,-4123
1156,-2316,5884,1313,3042,-3866
2184,-2168,6452,2501,-3566,-2753
2364,-2384,6880,2581,-4413,-1478
2308,-3828,7484,2032,-2353,-2276
-288,-3804,8672,1536,-5654,-3399
52,-3728,5872,617,-3411,-6588
4280,-3832,3696,1169,-6609,-7597
3484,-4760,3780,1975,-1873,-7127
4200,-5004,2288,3034,-378,-7733
2824,-4952,2132,4548,-2083,-8511
2308,-5344,1532,6832,-118,-9168
2880,-3708,2668,9394,-1753,-10773
4880,-1236,3648,9382,-4629,-11484
3244,-1236,5000,6708,3951,-12725
3596,344,1788,6610,5204,-11692
2588,1568,4032,9171,4759,-10325
2884,3240,6388,9288,3899,-10986
5152,4960,6956,6891,-1908,-10584
3732,4076,6016,4813,13088,-10100
3548,4700,4436,8497,12718,-8455
2872,5844,6784,10486,2886,-6677
328,5528,6788,10147,12401,-6891
1856,8332,9684,12318,11635,-6976
3276,10188,12764,12685,5034,-4977
2720,11908,20268,12300,10941,-1678
964,13456,20148,10465,11838,-1716
2172,15668,23552,9954,-13801,-2163
4252,15820,27632,5381,-3322,-2008
2144,15088,28228,1985,14779,-1572
-220,13588,26216,-400,876,-1776
1784,12620,23000,-3775,177,-2920
1616,11472,20212,-5928,8095,-2722
-152,9892,17144,-5098,10068,-1574
-1936,9956,18584,-3440,816,-1163
-1044,9068,16764,-5329,-6591,-2678
1768,9140,14472,-6193,-5918,-2396
2684,10328,15760,-5732,-5961,-455
1152,9524,15824,-6310,-3850,498
244,8500,14224,-6784,-3281,-88
708,9976,17464,-8002,-8162,423
2164,9648,16080,-10712,-4188,233
2148,8804,14920,-8727,-1748,1808
1836,8892,14600,-6788,-5103,3354
2456,10272,14628,-6186,-4124,2670
7108,9180,14752,-9037,1973,2231
6128,6972,12160,-8563,5963,4287
4660,6080,13244,-7114,6408,7411
4960,4984,13828,-6792,-3095,8792
4872,3916,13272,-8013,-3184,7906
5468,2664,11188,-8930,-1905,8056
6000,1488,9588,-9611,-1758,9241
4992,-320,8628,-10060,1657,11020
5168,-1544,7476,-7628,-1039,13475
3956,-1304,8908,-7471,1287,15966
