-1248,1224,13556,-1265,-2095,-1207
-984,1140,13572,-1241,-1594,-1262
-1404,860,14232,-1501,-1582,-1456
-884,1008,14344,-1686,-2584,-1471
-480,948,14628,-1658,-1948,-1433
-976,964,15708,-1700,-1729,-1223
-452,192,15452,-1167,-717,-1164
1180,-8,13940,1736,-1649,286
4860,796,13292,5800,-2555,5078
5320,2960,16204,8835,-2925,13403
904,4196,20176,8223,-625,16174
-4004,3700,23456,3356,6606,9797
-4940,2480,23732,-1476,6984,2175
-4028,2540,22492,-3574,-355,-504
-2140,2452,20552,-5816,-5396,-663
-4144,1672,19548,-8199,-5069,-956
-4360,616,17688,-10128,-6251,-3071
-3508,492,16424,-10428,-7249,-5165
-1540,104,15244,-9942,-9706,-5606
1172,372,14684,-10012,-11966,-4145
2108,140,13144,-11286,-10022,-4251
1824,-1320,12260,-12100,-4674,-5526
272,-2988,12040,-12241,623,-7161
3084,-1256,10328,-10031,-3773,-7063
5352,-528,10128,-9006,-4408,-4634
4892,688,7932,-8201,-3957,-1562
4128,1220,5812,-5675,-12227,1438
3060,-440,4332,-5215,-7760,1690
2172,-1072,3532,-4229,-2357,5
2816,-948,4956,-1982,-2479,-705
1732,-908,6216,-1705,762,-2312
3252,-784,6136,-1412,1774,-2745
3020,-296,8864,-1112,-469,-1694
1520,-892,9056,-1107,-3067,227
1868,-2368,6592,-454,-5094,-1863
4416,-1704,4900,699,-8237,-1912
4652,-1320,4980,601,-572,-2817
3648,-2252,5460,92,120,-3305
3284,-2952,4920,595,-1997,-2798
2484,-3532,2656,990,-1739,-3900
2024,-3560,1636,3127,-2211,-4317
4604,-3032,3324,5163,-4042,-4044
3616,-2496,4832,4496,-4032,-4586
3680,-2984,3064,3995,315,-6090
2104,-3188,3208,5672,3771,-7966
2052,-1888,6572,7822,1101,-8313
3876,-348,7176,6256,1064,-8563
3680,268,6544,5339,4139,-9102
3704,628,7136,5191,3040,-8548
3148,-400,7540,5737,4580,-7881
1816,832,10012,6362,1499,-7079
2744,2652,10412,4638,94,-7412
2620,2256,8984,3184,1911,-9114
1648,-1336,8056,3875,4259,-10246
2792,636,8352,8026,-1499,-8205
3528,3312,8160,9043,-2736,-7464
5336,3784,8244,9265,-5026,-8510
8528,5572,16236,5385,8017,-9595
8592,5724,12920,2933,11713,-7017
7000,6012,14160,6617,-6371,-3049
6324,7412,15220,7786,-4708,-1709
6272,7868,15464,5805,-2475,-3542
7304,8124,17616,3923,11870,-4737
7560,11396,20344,4665,12280,-2529
7828,12768,23904,5057,6175,-794
5956,11000,22628,1177,9089,-2050
4828,9880,19496,13,5360,-1909
4640,9108,19844,-1053,6240,-2031
3832,8416,17432,-2145,7017,-1465
2976,7948,16580,-1227,957,77
1908,7696,16516,-1513,-2012,-143
2104,7408,15292,-2095,-2659,-1524
4012,8456,16216,-1788,-5737,-225
4796,9480,17120,-3793,-3456,487
2616,9104,16632,-4895,-2365,217
3224,9136,16680,-6191,-6264,-20
4108,8756,15820,-7745,-3858,-1433
3548,8044,15796,-8093,-4347,-1692
5632,7976,16252,-7986,-6951,-1252
7220,8896,17268,-8333,-6740,-933
9072,8624,16768,-9383,-5527,1252
8516,7280,14784,-8270,-4714,4799
7352,5532,12380,-5944,-5187,5993
8144,4636,12192,-3518,-11367,6453
8712,3848,11468,-3832,-8888,7170
11168,2564,9540,-5483,-7834,8178
9856,1280,7532,-6012,1118,9100
7704,-36,6412,-5034,3444,9742
6144,148,5792,-4388,4315,10351
5948,-500,4620,-4361,7670,10075
4424,-756,4560,-2660,11779,10900
3836,-816,4644,-318,7548,12504
1104,-1552,5188,1755,2132,13234
892,-2096,5768,1904,3584,12660
-1556,-2360,5408,1445,5662,11918
-2656,-2288,7560,2408,8797,10214
-5252,-3008,10908,2307,9136,10691
-9340,-4732,13136,2000,9028,8905
-9352,-4604,14596,3625,1240,6242
-6468,-3716,15924,2573,-2070,3566
-4948,-3400,15624,438,197,1994
-3804,-3416,15108,-1398,666,1035
-4860,-5008,13368,-2441,2211,-373
-4808,-5888,12360,-1996,1004,-1596
-4432,-5812,11912,-1094,-1056,-3069
-4576,-6652,11444,-576,-2287,-4437
-4116,-7300,11716,1316,-2734,-5817
-3460,-6448,12892,2056,-2440,-7507
-2336,-6296,12264,3739,-7500,-7955
-1552,-6284,12344,4130,-9078,-8837
-400,-5744,12720,3955,-9987,-9156
824,-4868,11692,1564,-8528,-8874
-936,-5752,9648,-159,-5884,-9285
-3052,-7188,7476,3303,-6140,-9554
348,-2128,9776,8508,-14672,-10101
2500,2040,11824,5649,-15194,-10897
3520,2692,10188,2662,-7281,-12666
7976,6164,7620,3619,-14356,-10066
12980,9080,6236,5208,-18195,-6059
13692,11648,7128,4718,-18128,-4335
15468,13616,8044,80,-16541,-6037
15228,13196,9220,-3423,2117,-7080
16412,13228,9756,-3216,9980,-6979
15072,12356,11504,-2765,4768,-3929
11940,9680,10996,-3071,7151,-2698
10752,7716,11260,-2680,5019,-2014
9460,6376,11044,-2306,4567,-1024
8132,6236,11948,-1415,2914,-545
7908,5224,11348,-1668,611,-1137
7348,4376,10752,-788,664,-1200
7652,4648,10848,614,-867,-684
8064,5092,11772,911,-2711,-294
8412,4836,12048,-30,-3063,-245
9100,4692,10900,-438,-1402,190
8676,4568,10812,-664,-208,698
8376,4092,10864,-1211,1217,997
7224,3204,10308,-841,1309,1446
6448,2900,10284,-174,164,1420
6964,3672,10884,39,-1535,1051
6936,3624,11004,-655,-1227,827
7376,4388,11000,-300,-1808,859
8576,5856,12396,-354,-3158,1475
8676,5500,11808,-1898,-2667,1473
8332,5224,10680,-2978,-767,1198
8716,5408,9884,-3400,1781,1162
8692,5300,10960,-3231,1141,1539
8784,5372,10880,-4026,625,2569
8200,4684,10732,-4264,2467,2399
8272,3900,9980,-4522,1043,2269
8948,3880,8964,-4075,1205,3810
8172,3404,9456,-3701,1985,4443
7800,2976,9608,-4478,2481,4456
8008,1912,8592,-4769,3425,4431
6636,1124,7860,-3743,4713,4407
7956,1072,7628,-2333,2836,4656
7220,76,7424,-925,873,5893
6368,-764,7164,920,1054,6124
7188,16,8364,2495,-749,6043
6544,-812,9484,1701,309,5932
4840,-1772,9164,814,3792,6145
3512,-1880,8784,1662,6883,5662
3064,-1040,10576,2846,4853,5242
3916,-1464,11360,2564,4139,5019
